24.09.2024 21:17:49-log: Cannot access game frame or container.
24.09.2024 21:17:49-debug: asset-db:require-engine-code (1124ms)
24.09.2024 21:17:50-log: Cocos Creator v3.8.1
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:20.37MB, end 91.57MB, increase: 71.20MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.37MB, end 95.76MB, increase: 3.39MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:95.81MB, end 99.40MB, increase: 3.59MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:91.58MB, end 99.41MB, increase: 7.83MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-enable: project start:95.98MB, end 99.41MB, increase: 3.43MB
24.09.2024 21:17:50-debug: asset-db:worker-init: initPlugin (102ms)
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init start:20.37MB, end 93.96MB, increase: 73.60MB
24.09.2024 21:17:50-debug: Run asset db hook programming:beforePreStart success!
24.09.2024 21:17:50-debug: Run asset db hook engine-extends:beforePreStart success!
24.09.2024 21:17:50-debug: Run asset db hook engine-extends:beforePreStart ...
24.09.2024 21:17:50-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
24.09.2024 22:20:44-debug: refresh db assets success
24.09.2024 22:20:44-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:20:44-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:20:44-debug: asset-db:refresh-all-database (30ms)
24.09.2024 22:20:44-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:20:44-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:21:17-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Scene\GameScene\BallComponent.ts...
24.09.2024 22:21:17-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\GameScene\BallComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:21:17-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Scene\GameScene success
24.09.2024 22:21:17-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\GameScenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:21:37-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Scene\MenuScene...
24.09.2024 22:21:37-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\MenuScenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:21:37-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Scene success
24.09.2024 22:21:37-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:21:47-debug: refresh db internal success
24.09.2024 22:21:47-debug: refresh db assets success
24.09.2024 22:21:47-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:21:47-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:21:47-debug: asset-db:refresh-all-database (24ms)
24.09.2024 22:21:47-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:21:47-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:22:01-debug: start move asset from F:\git\TestMatch3\assets\Scripts\Scene\MenuScene -> F:\git\TestMatch3\assets\Scripts\Scene\LoadingScene...
24.09.2024 22:22:01-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Scene\LoadingScene...
24.09.2024 22:22:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\LoadingScenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:22:01-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Scene success
24.09.2024 22:22:01-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Scene...
24.09.2024 22:22:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:22:01-debug: refresh asset F:\git\TestMatch3\assets\Scripts success
24.09.2024 22:22:01-debug: move asset from F:\git\TestMatch3\assets\Scripts\Scene\MenuScene -> F:\git\TestMatch3\assets\Scripts\Scene\LoadingScene success
24.09.2024 22:23:01-debug: start rename asset from F:\git\TestMatch3\assets\resources\Prefabs\ball.prefab -> F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefab...
24.09.2024 22:23:01-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs\ball.prefab...
24.09.2024 22:23:01-debug: %cDestroy%c: F:\git\TestMatch3\assets\resources\Prefabs\ball.prefabbackground: #ffb8b8; color: #000;color: #000;
24.09.2024 22:23:01-debug: refresh asset F:\git\TestMatch3\assets\resources\Prefabs success
24.09.2024 22:23:01-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefab...
24.09.2024 22:23:01-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:23:01-debug: refresh asset F:\git\TestMatch3\assets\resources\Prefabs success
24.09.2024 22:23:01-debug: rename asset from F:\git\TestMatch3\assets\resources\Prefabs\ball.prefab -> F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefab success
24.09.2024 22:23:01-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:23:10-debug: start move asset from F:\git\TestMatch3\assets\resources\Prefabs\MainScene.prefab -> F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefab...
24.09.2024 22:23:10-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefab...
24.09.2024 22:23:10-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:23:10-debug: refresh asset F:\git\TestMatch3\assets\resources\Prefabs success
24.09.2024 22:23:10-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs...
24.09.2024 22:23:10-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:23:10-debug: refresh asset F:\git\TestMatch3\assets\resources success
24.09.2024 22:23:10-debug: move asset from F:\git\TestMatch3\assets\resources\Prefabs\MainScene.prefab -> F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefab success
24.09.2024 22:23:38-debug: refresh db internal success
24.09.2024 22:23:38-debug: refresh db assets success
24.09.2024 22:23:38-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:23:38-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:23:38-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:23:45-debug: refresh db internal success
24.09.2024 22:23:45-debug: refresh db assets success
24.09.2024 22:23:45-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:23:45-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:23:45-debug: asset-db:refresh-all-database (25ms)
24.09.2024 22:23:45-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:23:45-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:23:47-debug: refresh db internal success
24.09.2024 22:23:47-debug: refresh db assets success
24.09.2024 22:23:47-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:23:47-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:23:47-debug: asset-db:refresh-all-database (25ms)
24.09.2024 22:27:49-debug: refresh db internal success
24.09.2024 22:27:49-debug: refresh db assets success
24.09.2024 22:27:49-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:27:49-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:27:49-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:27:49-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:27:49-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:30:11-debug: refresh db internal success
24.09.2024 22:30:11-debug: refresh db assets success
24.09.2024 22:30:11-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:30:11-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:30:11-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:35:04-debug: refresh db internal success
24.09.2024 22:35:04-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\GameManagerComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:35:04-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Application\ApplicationInterfaces.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:35:04-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\GameScene\BallComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:35:04-debug: refresh db assets success
24.09.2024 22:35:04-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:35:04-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:35:04-debug: asset-db:refresh-all-database (27ms)
24.09.2024 22:35:09-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefab...
24.09.2024 22:35:09-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabs\Ball.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:35:09-debug: refresh asset F:\git\TestMatch3\assets\resources\Prefabs success
24.09.2024 22:35:09-debug: refresh db internal success
24.09.2024 22:35:09-debug: refresh db assets success
24.09.2024 22:35:09-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:35:09-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:35:09-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:35:50-debug: refresh db internal success
24.09.2024 22:35:50-debug: refresh db assets success
24.09.2024 22:35:50-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:35:50-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:35:50-debug: asset-db:refresh-all-database (25ms)
24.09.2024 22:35:54-debug: refresh db internal success
24.09.2024 22:35:54-debug: refresh db assets success
24.09.2024 22:35:54-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:35:54-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:35:54-debug: asset-db:refresh-all-database (28ms)
24.09.2024 22:35:54-debug: asset-db:worker-effect-data-processing (-1ms)
24.09.2024 22:35:59-debug: refresh db internal success
24.09.2024 22:35:59-debug: refresh db assets success
24.09.2024 22:35:59-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:35:59-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:35:59-debug: asset-db:refresh-all-database (21ms)
24.09.2024 22:36:15-debug: refresh db internal success
24.09.2024 22:36:15-debug: refresh db assets success
24.09.2024 22:36:15-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:36:15-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:36:15-debug: asset-db:refresh-all-database (21ms)
24.09.2024 22:36:27-debug: refresh db internal success
24.09.2024 22:36:27-debug: refresh db assets success
24.09.2024 22:36:27-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:36:27-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:36:27-debug: asset-db:refresh-all-database (21ms)
24.09.2024 22:37:07-debug: start refresh asset from F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefab...
24.09.2024 22:37:07-debug: %cImport%c: F:\git\TestMatch3\assets\resources\Prefabs\GameScene.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:37:07-debug: refresh asset F:\git\TestMatch3\assets\resources\Prefabs success
24.09.2024 22:37:07-debug: refresh db internal success
24.09.2024 22:37:07-debug: refresh db assets success
24.09.2024 22:37:07-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:37:07-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:37:07-debug: asset-db:refresh-all-database (25ms)
24.09.2024 22:37:07-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:37:07-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:39:01-debug: refresh db internal success
24.09.2024 22:39:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\GameManagerComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Application\AppRoot.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:01-debug: refresh db assets success
24.09.2024 22:39:01-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:39:01-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:39:01-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:39:17-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session...
24.09.2024 22:39:17-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:17-debug: refresh asset F:\git\TestMatch3\assets\Scripts success
24.09.2024 22:39:17-debug: %cImport%c: F:\git\TestMatch3\assets\Scriptsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:37-debug: refresh db internal success
24.09.2024 22:39:37-debug: refresh db assets success
24.09.2024 22:39:37-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:39:37-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:39:37-debug: asset-db:refresh-all-database (25ms)
24.09.2024 22:39:37-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:39:37-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:39:39-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session\GameContext.ts...
24.09.2024 22:39:39-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Session\GameContext.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:39-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Session success
24.09.2024 22:39:39-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:49-debug: refresh db internal success
24.09.2024 22:39:49-debug: refresh db assets success
24.09.2024 22:39:49-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:39:49-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:39:49-debug: asset-db:refresh-all-database (30ms)
24.09.2024 22:39:49-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:39:49-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:39:52-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session\GameFactory.ts...
24.09.2024 22:39:52-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Session\GameFactory.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:39:52-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Session success
24.09.2024 22:39:52-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:04-debug: refresh db internal success
24.09.2024 22:40:04-debug: refresh db assets success
24.09.2024 22:40:04-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:40:04-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:40:04-debug: asset-db:refresh-all-database (23ms)
24.09.2024 22:40:04-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:40:04-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:40:06-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session\GameSaveListener.ts...
24.09.2024 22:40:06-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Session\GameSaveListener.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:06-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Session success
24.09.2024 22:40:06-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:46-debug: refresh db internal success
24.09.2024 22:40:46-debug: refresh db assets success
24.09.2024 22:40:46-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:40:46-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:40:46-debug: asset-db:refresh-all-database (31ms)
24.09.2024 22:40:46-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:40:46-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:40:48-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session\SessionDeviceListener.ts...
24.09.2024 22:40:48-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Session\SessionDeviceListener.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:48-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Session success
24.09.2024 22:40:48-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:57-debug: refresh db internal success
24.09.2024 22:40:57-debug: refresh db assets success
24.09.2024 22:40:57-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:40:57-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:40:57-debug: asset-db:refresh-all-database (28ms)
24.09.2024 22:40:57-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 22:40:57-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 22:40:59-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Session\GameoverListener.ts...
24.09.2024 22:40:59-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Session\GameoverListener.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:40:59-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Session success
24.09.2024 22:40:59-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Sessionbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:41:20-debug: refresh db internal success
24.09.2024 22:41:20-debug: refresh db assets success
24.09.2024 22:41:20-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 22:41:20-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:41:20-debug: asset-db:refresh-all-database (31ms)
24.09.2024 22:41:27-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Scene\TransferComponent.ts...
24.09.2024 22:41:27-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scene\TransferComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 22:41:27-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Scene success
24.09.2024 22:41:27-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 22:42:35-debug: refresh db internal success
24.09.2024 22:42:35-debug: refresh db assets success
24.09.2024 22:42:35-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 22:42:35-debug: Run asset db hook engine-extends:afterRefresh ...
